spot_id,mountain_group,source_code,type,category,note,is_entrance,lon,lat
P84570,청계산,412900401,기타,기타,산소진입로,0,127.003021,37.411052
P84571,청계산,412900401,기타,기타,산소진입로,0,127.004273,37.412404
P84572,청계산,412900401,기타,기타,산소진입로,0,127.005342,37.413259
P84573,청계산,412900401,"조망,금정수",조망점,하늘샘',0,127.04137,37.4212
P84574,청계산,412900401,"안내판,마왕굴",안내판또는지도,,0,127.040731,37.42164
P84575,청계산,412900401,펜스,기타,"대공원경계,예전등산로",0,127.039803,37.422055
P84576,청계산,412900401,펜스,기타,대공원경계,0,127.039404,37.422626
P84577,청계산,412900401,펜스,기타,대공원경계,0,127.039888,37.423416
P84578,청계산,412900401,펜스,기타,대공원경계,0,127.041213,37.423775
P84579,청계산,412900401,기타,기타,,0,127.030632,37.437629
P84580,청계산,412900401,기타,기타,원터골가는길,0,127.033583,37.435436
P84581,청계산,412900401,"조망,마당바위",조망점,규모작음,0,127.033401,37.437086
P84582,청계산,412900401,아이스박스,기타,"막걸리장사,쉼터",0,127.035428,37.438642
P84583,청계산,412900401,폭포,기타,"이름없음,대공원방향",0,127.033336,37.434575
P84584,청계산,412900401,계곡,기타,,0,127.03507,37.435153
P84585,청계산,412900401,폭포,기타,,0,127.035818,37.435375
P84586,청계산,412900401,표석,기타,,0,127.036489,37.436004
P84587,청계산,412900401,기타,기타,산소많은길,0,127.037265,37.436221
P84588,청계산,412900401,표석,기타,,0,127.038125,37.436451
P84589,청계산,412900401,물저장통,기타,,0,127.043359,37.435698
P84590,청계산,412900401,물저장통,기타,산불시사용,0,127.042176,37.435374
P84591,청계산,412900401,기타,기타,훼손,0,127.042387,37.434707
P84592,청계산,412900401,곡점표석,기타,,0,127.042301,37.434326
P84593,청계산,412900401,산소,기타,,0,127.042294,37.434088
P84594,청계산,412900401,곡점표석,기타,,0,127.042216,37.433726
P84595,청계산,412900401,맨홀,기타,,0,127.041738,37.432142
P84596,청계산,412900401,곡점표석,기타,,0,127.041469,37.431625
P84597,청계산,412900401,곡점표석,기타,,0,127.041424,37.43095
P84598,청계산,412900401,"조망,로프",조망점,,0,127.041215,37.429663
P84599,청계산,412900401,철조망,기타,막아났음,0,127.042415,37.427952
P84600,청계산,412900401,기타,기타,"청계-1,누락",0,127.013434,37.416362
P84601,청계산,412900401,기타,기타,노폭좁음,0,127.013563,37.416206
P84602,청계산,412900401,기타,기타,경사심함,0,127.01386,37.415757
P84603,청계산,412900401,울타리,기타,대공원설치,0,127.014761,37.415047
P84604,청계산,412900401,철조망,기타,"대공원설치,쓰러진나무",0,127.01552,37.414742
P84605,청계산,412900401,샘터,음수대,,0,127.011664,37.415357
P84606,청계산,412900401,산소,기타,,0,127.011343,37.415249
P84607,청계산,412900401,전경사진,기타,,0,127.012898,37.413947
P84608,청계산,412900401,혈읍재 이정표,이정표,,0,127.041578,37.42365
P84609,청계산,412900401,옺샘,음수대,,0,127.056843,37.428281
P84610,청계산,412900401,기타,기타,,0,127.059536,37.429564
P84611,청계산,412900401,등산로 안내도,안내판또는지도,,0,127.066372,37.424642
P84612,청계산,412900401,화장실,화장실,,0,127.065984,37.424409
P84613,청계산,412900401,벤치,벤치,,0,127.064413,37.423103
P84614,청계산,412900401,"이정표,정자",이정표,,0,127.063077,37.422313
P84615,청계산,412900401,철다리,기타,,0,127.055782,37.42258
P84616,청계산,412900401,동자샘 약수터,음수대,,0,127.044554,37.417945
P84617,청계산,412900401,망경대 갈림길,분기점,,0,127.042853,37.41754
P84618,청계산,412900401,벤치,벤치,,0,127.041699,37.416215
P84619,청계산,412900401,절고개능선 이정표,이정표,,0,127.042418,37.415385
P84620,청계산,412900401,헬기장,헬기장,,0,127.046685,37.413595
P84621,청계산,412900401,이수봉,기타,,0,127.046728,37.41361
P84622,청계산,412900401,"옛골,금토동갈림길",기타,,0,127.049111,37.413901
P84623,청계산,412900401,목배등이정표,이정표,,0,127.051215,37.417064
P84624,청계산,412900401,"이정표,벤치,",이정표,,0,127.054243,37.419745
P84625,청계산,412900401,천수샘약수터,음수대,,0,127.057291,37.418866
P84626,청계산,412900401,정자,정자,,0,127.058674,37.419501
P84627,청계산,412900401,벤치,벤치,,0,127.060824,37.420954
P84628,청계산,412900401,어둔골이정표,이정표,,0,127.061113,37.421037
P84629,청계산,412900401,벤치,벤치,,0,127.068242,37.420255
P84630,청계산,412900401,벤치,벤치,,0,127.064196,37.415972
P84631,청계산,412900401,이정표,이정표,,0,127.063893,37.415696
P84632,청계산,412900401,"금토동,이수봉 이정표",기타,,0,127.062823,37.414938
P84633,청계산,412900401,"화장실,헬기장",화장실,,0,127.042579,37.419486
P84634,청계산,412900401,위험지,위험지역,,0,127.042424,37.419922
P84635,청계산,412900401,조망점,조망점,,0,127.041981,37.420586
P84636,청계산,412900401,"메봉이정표,화장실",이정표,,0,127.067648,37.427275
P84637,청계산,412900401,벤치,벤치,,0,127.063865,37.427531
P84638,청계산,412900401,청계골갈림길 이정표,이정표,,0,127.062382,37.429487
P84639,청계산,412900401,매봉이정표,이정표,,0,127.059401,37.429405
P84640,청계산,412900401,청계골갈림길 이정표,이정표,,0,127.059352,37.429779
P84641,청계산,412900401,벤치,벤치,,0,127.058925,37.429788
P84642,청계산,412900401,벤치,벤치,,0,127.053798,37.429144
P84643,청계산,412900401,벤치,벤치,,0,127.052189,37.428655
P84644,청계산,412900401,벤치,벤치,,0,127.047544,37.430967
P84645,청계산,412900401,"삼각점,벤치,이정표",기타,,0,127.046303,37.429545
P84646,청계산,412900401,위험지역,위험지역,,0,127.046282,37.429538
P84647,청계산,412900401,돌문바위,기타,,0,127.045879,37.429238
P84648,청계산,412900401,충혼비,기타,,0,127.045855,37.429193
P84649,청계산,412900401,매바위,기타,,0,127.044727,37.428714
P84650,청계산,412900401,국사봉갈림길,분기점,,0,127.046282,37.413614
P84651,청계산,412900401,국사봉,기타,,0,127.0437,37.404224
P84652,청계산,412900401,정신문화연구원 갈림길,분기점,,0,127.054073,37.402726
P84653,청계산,412900401,벤치,벤치,,0,127.055689,37.397904
P84654,청계산,412900401,순환도로지하통로,기타,,0,127.055828,37.396659
P84655,청계산,412900401,"의왕복골,백운산 이정표",기타,,0,127.027722,37.372893
P84656,청계산,412900401,철탑,기타,,0,127.027977,37.373588
P84657,청계산,412900401,백운호수 이정표,이정표,,0,127.027054,37.375394
P84658,청계산,412900401,백운호수 하오고개 이정표,이정표,,0,127.027494,37.378974
P84659,청계산,412900401,송신탑,기타,,0,127.037909,37.390085
P84660,청계산,412900401,중계소탑,기타,,0,127.039627,37.392922
P84661,청계산,412900401,위험지,위험지역,,0,127.040113,37.393081
P84662,청계산,412900401,도로횡단길,기타,,0,127.03794,37.393517
P84663,청계산,412900401,도로횡단길 이정표,이정표,,0,127.038628,37.393778
P84664,청계산,412900401,하오고개 입구,기타,,0,127.03903,37.394922
P84665,청계산,412900401,이정표,이정표,,0,127.102605,37.457573
P84666,청계산,412900401,"체육시설,신촌동능선이정표",시설물(운동기구 등),,0,127.103557,37.456796
P84667,청계산,412900401,시계안내도,안내판또는지도,,0,127.103063,37.456747
P84668,청계산,412900401,신촌동 이정표,이정표,,0,127.100192,37.455955
P84669,청계산,412900401,"오야동능선 이정표,체육시설",이정표,,0,127.09533,37.45659
P84670,청계산,412900401,"벤치,원형식탁",벤치,,0,127.093201,37.454822
P84671,청계산,412900401,"체육시설,벤치,이정표",시설물(운동기구 등),,0,127.092858,37.454269
P84672,청계산,412900401,전망휴게소,기타,,0,127.088819,37.450015
P84673,청계산,412900401,전망휴게소 이정표,이정표,,0,127.088832,37.449893
P84674,청계산,412900401,오야동능선이정표,이정표,,0,127.088481,37.448317
P84675,청계산,412900401,체육시설,시설물(운동기구 등),,0,127.088426,37.447445
P84676,청계산,412900401,이정표,이정표,,0,127.081375,37.440727
P84677,청계산,412900401,벤치,벤치,,0,127.081541,37.440394
P84678,청계산,412900401,이정표,이정표,,0,127.081035,37.441028
P84679,청계산,412900401,301봉 이정표,이정표,,0,127.072329,37.442539
P84680,청계산,412900401,넘밑골 이정표,이정표,,0,127.071801,37.44187
P84681,청계산,412900401,상적동능선이정표,이정표,,0,127.071864,37.439216
P84682,청계산,412900401,넘밑골 이정표,이정표,,0,127.073865,37.437996
P84683,청계산,412900401,산불감시초소,기타,,0,127.075482,37.436644
P84684,청계산,412900401,옛골능선이정표,이정표,,0,127.075197,37.435107
P84685,청계산,412900401,상적동능선이정표,이정표,,0,127.07627,37.434533
P84686,청계산,412900401,상적동능선입구이정표,이정표,,0,127.075555,37.434221
P84687,청계산,412900401,위험지,위험지역,,0,127.038513,37.397398
P84688,청계산,412900401,철탑,기타,,0,127.038216,37.397481
P84689,청계산,412900401,철탑,기타,,0,127.038282,37.399049
P84690,청계산,412900401,성서루도비꼬성지,기타,,0,127.054574,37.402449
P84691,청계산,412900401,평상,기타,,0,127.054987,37.402144
P84692,청계산,412900401,벤치,벤치,,0,127.057076,37.401882
P84693,청계산,412900401,이정표,이정표,,0,127.06708,37.403824
P84694,청계산,412900401,벤치,벤치,,0,127.069071,37.405163
P84695,청계산,412900401,이정표,이정표,32-1번,0,127.024165,37.396563
P84696,청계산,412900401,이정표,이정표,32-2번,0,127.027957,37.401043
P84697,청계산,412900401,이정표,이정표,52번,0,127.043814,37.404135
P84698,청계산,412900401,이정표,이정표,49-1번,0,127.037093,37.41191
P84699,청계산,412900401,청계사,기타,절,0,127.035496,37.412112
P84700,청계산,412900401,이정표,이정표,48-1번,0,127.034089,37.41152
P84701,청계산,412900401,지하통로,기타,청계요금소,0,127.024081,37.393962
P84702,청계산,412900401,안내판,안내판또는지도,등산안내판,0,127.025496,37.392089
P84703,청계산,412900401,이정표,이정표,22-1번,0,127.026012,37.391061
P84704,청계산,412900401,이정표,이정표,22-2번,0,127.026088,37.390069
P84705,청계산,412900401,이정표,이정표,21번,0,127.0381,37.390282
P84706,청계산,412900401,시종점,시종점,"푸른산..,당부말씀,산림욕..,주현미집",1,126.99216,37.402197
P84707,청계산,412900401,"시종점,주차장,산소가는길",시종점,낙엽송,0,126.998106,37.408482
P84708,청계산,412900401,"시종점,주말농장",시종점,,0,126.998229,37.415238
P84709,청계산,412900401,"시종점,등산지도,도원농원,진입로",시종점,"위치교정,음식점",0,126.999256,37.423464
P84710,청계산,412900401,시종점,시종점,,1,127.000515,37.425031
P84711,청계산,412900401,시종점,시종점,과천성일,1,127.000773,37.417625
P84712,청계산,412900401,분기점,분기점,"문원낚시터,학의 방향",0,127.001108,37.405913
P84713,청계산,412900401,시종점,시종점,,1,127.001786,37.411114
P84714,청계산,412900401,분기점,분기점,"5,6호약수",0,127.002452,37.4216
P84715,청계산,412900401,분기점,분기점,세골방향,0,127.002582,37.41551
P84716,청계산,412900401,시종점,시종점,명진농원,1,127.003839,37.395578
P84717,청계산,412900401,분기점,분기점,"5,6호약수",0,127.004364,37.422845
P84718,청계산,412900401,"시종점,종합안내판,돌담,경계석,공용취사장,통제초소,자전거보관,테이블의",시종점,"정OO별장,소하천,입산통제..,문화시민..,안내문,과천시,이용객적음,만남의장소,태양열",0,127.005022,37.417679
P84719,청계산,412900401,"시종점,원숭이학교,목계단",시종점,서울대공원,0,127.005918,37.430228
P84720,청계산,412900401,"이정표,배수로",이정표,"5,6호약수",0,127.005972,37.417292
P84721,청계산,412900401,분기점,분기점,"5,6호약수",0,127.006074,37.420539
P84722,청계산,412900401,분기점,분기점,매봉골,0,127.006834,37.413798
P84723,청계산,412900401,"이정표,목계단",이정표,"사기막골,문원2단지,경계로프",0,127.006881,37.41994
P84724,청계산,412900401,"시종점,전홍논원,표석,다리,비닐하우스",시종점,,0,127.00823,37.422046
P84725,청계산,412900401,분기점,분기점,,0,127.008559,37.412122
P84726,청계산,412900401,"시종점,주차장,목계단",시종점,"공용,불법투기",0,127.009733,37.425662
P84727,청계산,412900401,팬스,기타,"대공원방향,문원2단지,개방중?",0,127.009825,37.426852
P84728,청계산,412900401,분기점,분기점,,0,127.010063,37.415147
P84729,청계산,412900401,시종점,시종점,서울대공원 배드민턴장,1,127.011273,37.427844
P84730,청계산,412900401,"시종점,영보수녀원,돌계단,표시석",시종점,개발제한,0,127.011359,37.424853
P84731,청계산,412900401,시종점,시종점,,1,127.011556,37.422096
P84732,청계산,412900401,팬스철조망,기타,"대공원설치,영보수녀원",0,127.012204,37.425054
P84733,청계산,412900401,목계단,기타,"녹슬음,문원1단지,매봉1,2약수,",0,127.01298,37.420626
P84734,청계산,412900401,분기점,분기점,사기막1약수,0,127.013139,37.412918
P84735,청계산,412900401,분기점,분기점,,0,127.01345,37.413929
P84736,청계산,412900401,분기점,분기점,,0,127.013459,37.416501
P84737,청계산,412900401,분기점,분기점,"5,6호약수",0,127.013469,37.41713
P84738,청계산,412900401,"매봉(과천),긴급연락처,안전울타리,T.P기준석",기타,응봉표기,0,127.013486,37.413858
P84739,청계산,412900401,분기점,분기점,매봉1약수,0,127.013557,37.41803
P84740,청계산,412900401,분기점,분기점,"5,6호약수",0,127.013638,37.417414
P84741,청계산,412900401,"목계단,경계목",기타,"매봉2약수,일명개구멍",0,127.014354,37.419924
P84742,청계산,412900401,분기점,분기점,,0,127.016855,37.413566
P84743,청계산,412900401,"시종점,도로,현수막",시종점,입구,0,127.018894,37.435974
P84744,청계산,412900401,분기점,분기점,,0,127.024136,37.394392
P84745,청계산,412900401,시종점,시종점,,1,127.02521,37.443968
P84746,청계산,412900401,시종점,시종점,청계산,1,127.0258,37.405532
P84747,청계산,412900401,분기점,분기점,,0,127.027927,37.401309
P84748,청계산,412900401,펜스,기타,"훼손,옥녀봉,서울랜드",0,127.029101,37.440975
P84749,청계산,412900401,시종점,시종점,,1,127.029563,37.373063
P84750,청계산,412900401,이정표,이정표,33-1번,0,127.030448,37.406719
P84751,청계산,412900401,"정상부,하오고개 이정표,",정상,,0,127.031214,37.379442
P84752,청계산,412900401,이정표,이정표,48번,0,127.031931,37.413109
P84753,청계산,412900401,분기점,분기점,폭포가는길,0,127.032855,37.435576
P84754,청계산,412900401,분기점,분기점,,0,127.033862,37.404618
P84755,청계산,412900401,등산로 안내도,안내판또는지도,,0,127.033868,37.388828
P84756,청계산,412900401,주차장,주차장,청계사,0,127.035142,37.411187
P84757,청계산,412900401,분기점,분기점,,0,127.035535,37.441263
P84758,청계산,412900401,"시종점,안내판,주차장,산소,전단지걸이,개인주택",시종점,묶어있음,0,127.035747,37.457395
P84759,청계산,412900401,"조망,긴급연락처,헬기장,팬스",조망점,"등산지도,과천시전망,황토맨발길,옥녀봉,대공원설치",0,127.035847,37.439199
P84760,청계산,412900401,분기점,분기점,,0,127.036614,37.403113
P84761,청계산,412900401,"등산안내도,목계단",안내판또는지도,"밤나무골,과천시설치,쓰러져있음,1-5구간",0,127.036642,37.451509
P84762,청계산,412900401,"이정표,벤치,",이정표,,0,127.03739,37.401137
P84763,청계산,412900401,분기점,분기점,,0,127.037603,37.393247
P84764,청계산,412900401,분기점,분기점,,0,127.03777,37.413794
P84765,청계산,412900401,이정표,이정표,33번,0,127.038364,37.401804
P84766,청계산,412900401,시종점,시종점,,1,127.039126,37.394394
P84767,청계산,412900401,시종점,시종점,,1,127.039219,37.458002
P84768,청계산,412900401,분기점,분기점,,0,127.041711,37.423656
P84769,청계산,412900401,분기점,분기점,,0,127.041722,37.415693
P84770,청계산,412900401,분기점,분기점,,0,127.041755,37.416914
P84771,청계산,412900401,표석,기타,매봉가는길,0,127.04178,37.435867
P84772,청계산,412900401,"매봉,긴급연락처",기타,,0,127.041797,37.426885
P84773,청계산,412900401,분기점,분기점,,0,127.041865,37.423044
P84774,청계산,412900401,위험지,위험지역,,0,127.042148,37.420502
P84775,청계산,412900401,분기점,분기점,,0,127.042407,37.419856
P84776,청계산,412900401,분기점,분기점,,0,127.042675,37.41971
P84777,청계산,412900401,매바위,기타,,0,127.042842,37.42795
P84778,청계산,412900401,분기점,분기점,,0,127.043053,37.404943
P84779,청계산,412900401,팬스,기타,"이용객많다,대공원설치",0,127.043251,37.436134
P84780,청계산,412900401,매봉,기타,,0,127.043964,37.428243
P84781,청계산,412900401,분기점,분기점,,0,127.046794,37.413709
P84782,청계산,412900401,분기점,분기점,,0,127.047375,37.430822
P84783,청계산,412900401,분기점,분기점,,0,127.048003,37.413712
P84784,청계산,412900401,분기점,분기점,,0,127.053611,37.402574
P84785,청계산,412900401,시종점,시종점,,1,127.054765,37.393402
P84786,청계산,412900401,이정표,이정표,,0,127.055865,37.396008
P84787,청계산,412900401,"시종점,이정표",시종점,,0,127.057546,37.392809
P84788,청계산,412900401,분기점,분기점,,0,127.059381,37.429446
P84789,청계산,412900401,분기점,분기점,,0,127.063439,37.422234
P84790,청계산,412900401,"시종점,이정표,산불감시초소",시종점,,0,127.070343,37.407938
P84791,청계산,412900401,시종점,시종점,,1,127.071372,37.428725
P84792,청계산,412900401,봉오재이정표,이정표,,0,127.072074,37.422573
P84793,청계산,412900401,시종점,시종점,,1,127.072232,37.430696
P84794,청계산,412900401,"시종점,화장실",시종점,,0,127.072339,37.424437
P84795,청계산,412900401,시종점,시종점,,1,127.075664,37.422175
P84796,청계산,412900401,"인릉산정상,헬기장,이정표",정상,,0,127.088029,37.445044
P84797,청계산,412900401,시종점,시종점,,1,127.102005,37.457695
P84798,청계산,412900401,분기점,분기점,,0,127.043818,37.404136
P84799,청계산,412900401,시종점,시종점,,1,127.068181,37.427835
P75091,인왕산,114100401,기차바위,기타,,0,126.958754,37.588036
P75092,인왕산,114100401,입.출구,기타,옥인아파트뒤쪽,0,126.961799,37.583726
P75093,인왕산,114100401,석굴암1약수터,음수대,,0,126.960947,37.584296
P75094,인왕산,114100401,석굴암,기타,,0,126.95987,37.58505
P75095,인왕산,114100401,만수천약수터,음수대,,0,126.961827,37.585088
P75096,인왕산,114100401,입출구,기타,,0,126.960895,37.57786
P75097,인왕산,114100401,인왕산약수터,음수대,,0,126.958407,37.579779
P75098,인왕산,114100401,삼성각,기타,,0,126.958824,37.579158
P75099,인왕산,114100401,선바위,기타,,0,126.959097,37.578894
P75100,인왕산,114100401,국사당,기타,,0,126.959515,37.57886
P75101,인왕산,114100401,인왕사종무소,기타,,0,126.959988,37.578238
P75102,인왕산,114100401,부암약수터,음수대,,0,126.960029,37.590145
P75103,인왕산,114100401,입.출구,기타,,0,126.960315,37.591428
P75104,인왕산,114100401,성덕사약수터,음수대,,0,126.958887,37.592198
P75105,인왕산,114100401,진각사,기타,,0,126.95982,37.597652
P75106,인왕산,114100401,인호약수,기타,,0,126.956601,37.582707
P75107,인왕산,114100401,놀이기구,기타,,0,126.954022,37.581204
P75108,인왕산,114100401,청련사,기타,,0,126.953602,37.584803
P75109,인왕산,114100401,홍인약수터,음수대,,0,126.955089,37.584512
P75110,인왕산,114100401,평화통일기념석탑,기타,,0,126.953152,37.594292
P75111,인왕산,114100401,입.출구,기타,,0,126.954754,37.590784
P75112,인왕산,114100401,청운동공원,기타,,0,126.965237,37.590568
P75113,인왕산,114100401,시종점,시종점,홍제3동,1,126.949711,37.589606
P75114,인왕산,114100401,"시종점,쌈지공원",시종점,,0,126.950118,37.591216
P75115,인왕산,114100401,분기점,분기점,,0,126.951464,37.589739
P75116,인왕산,114100401,시종점,시종점,,1,126.951698,37.592629
P75117,인왕산,114100401,시종점,시종점,,1,126.951821,37.58656
P75118,인왕산,114100401,분기점,분기점,,0,126.951827,37.586178
P75119,인왕산,114100401,분기점,분기점,,0,126.952623,37.592771
P75120,인왕산,114100401,시종점,시종점,홍제3동,1,126.952706,37.59437
P75121,인왕산,114100401,시종점,시종점,홍제동,1,126.953161,37.581311
P75122,인왕산,114100401,분기점,분기점,,0,126.953766,37.587975
P75123,인왕산,114100401,분기점,분기점,,0,126.954366,37.586814
P75124,인왕산,114100401,분기점,분기점,,0,126.954391,37.595001
P75125,인왕산,114100401,분기점,분기점,,0,126.954602,37.592872
P75126,인왕산,114100401,분기점,분기점,,0,126.954629,37.586848
P75127,인왕산,114100401,환희사,기타,,0,126.954843,37.586844
P75128,인왕산,114100401,분기점,분기점,,0,126.954881,37.586499
P75129,인왕산,114100401,분기점,분기점,,0,126.954962,37.584091
P75130,인왕산,114100401,시종점,시종점,,1,126.955075,37.595531
P75131,인왕산,114100401,분기점,분기점,,0,126.955669,37.591888
P75132,인왕산,114100401,용천약수터,음수대,,0,126.955763,37.594068
P75133,인왕산,114100401,분기점,분기점,,0,126.955998,37.583269
P75134,인왕산,114100401,분기점,분기점,,0,126.956142,37.588088
P75135,인왕산,114100401,분기점,분기점,,0,126.956759,37.582725
P75136,인왕산,114100401,옥동약수터,음수대,,0,126.956788,37.58754
P75137,인왕산,114100401,시종점,시종점,홍지문옆,1,126.95698,37.598873
P75138,인왕산,114100401,분기점,분기점,,0,126.957263,37.587252
P75139,인왕산,114100401,분기점,분기점,,0,126.957308,37.588064
P75140,인왕산,114100401,분기점,분기점,,0,126.957607,37.582563
P75141,인왕산,114100401,분기점,분기점,,0,126.957723,37.582258
P75142,인왕산,114100401,분기점,분기점,,0,126.95782,37.588785
P75143,인왕산,114100401,인왕산정상,정상,,0,126.95789,37.584909
P75144,인왕산,114100401,분기점,분기점,,0,126.957969,37.584493
P75145,인왕산,114100401,분기점,분기점,,0,126.95803,37.59015
P75146,인왕산,114100401,분기점,분기점,,0,126.958069,37.591425
P75147,인왕산,114100401,분기점,분기점,,0,126.958077,37.590871
P75148,인왕산,114100401,분기점,분기점,,0,126.958141,37.59255
P75149,인왕산,114100401,분기점,분기점,,0,126.958226,37.598088
P75150,인왕산,114100401,분기점,분기점,,0,126.958843,37.596037
P75151,인왕산,114100401,분기점,분기점,,0,126.959085,37.594839
P75152,인왕산,114100401,분기점,분기점,,0,126.959116,37.592199
P75153,인왕산,114100401,분기점,분기점,,0,126.959154,37.586948
P75154,인왕산,114100401,분기점,분기점,,0,126.959168,37.586307
P75155,인왕산,114100401,보은사,기타,,0,126.959204,37.592884
P75156,인왕산,114100401,분기점,분기점,,0,126.959343,37.582605
P75157,인왕산,114100401,인왕천약수터,음수대,,0,126.959525,37.582715
P75158,인왕산,114100401,시종점,시종점,,1,126.959525,37.598488
P75159,인왕산,114100401,시종점,시종점,,1,126.960045,37.591916
P75160,인왕산,114100401,돌산약수터,음수대,적합,0,126.960101,37.593775
P75161,인왕산,114100401,석굴암2약수터,음수대,,0,126.960358,37.585357
P75162,인왕산,114100401,시종점,시종점,,1,126.960916,37.598709
P75163,인왕산,114100401,"시종점,무악동지하수",시종점,,0,126.960979,37.577343
P75164,인왕산,114100401,분기점,분기점,,0,126.961676,37.58391
P75165,인왕산,114100401,분기점,분기점,,0,126.961892,37.586971
P75166,인왕산,114100401,시종점,시종점,,1,126.961896,37.581807
P75167,인왕산,114100401,분기점,분기점,,0,126.961917,37.583752
P75168,인왕산,114100401,시종점,시종점,,1,126.96197,37.578141
P75169,인왕산,114100401,시종점,시종점,,1,126.961996,37.582992
P75170,인왕산,114100401,분기점,분기점,,0,126.962474,37.58766
P75171,인왕산,114100401,분기점,분기점,,0,126.962531,37.581109
P75172,인왕산,114100401,"시종점,윤웅렬별서",시종점,,0,126.962549,37.590454
P75173,인왕산,114100401,분기점,분기점,,0,126.962818,37.585425
P75174,인왕산,114100401,입.출구,기타,부암동무계정사4길,0,126.962842,37.588856
P75175,인왕산,114100401,분기점,분기점,,0,126.963373,37.579105
P75176,인왕산,114100401,분기점,분기점,,0,126.963924,37.584437
P75177,인왕산,114100401,분기점,분기점,,0,126.964062,37.583822
P75178,인왕산,114100401,시종점,시종점,,1,126.964068,37.580606
P75179,인왕산,114100401,"시종점,부암동사무소",시종점,,0,126.96416,37.592677
P75180,인왕산,114100401,"시종점,해맞이동산",시종점,,0,126.964758,37.583438
P75181,인왕산,114100401,시종점,시종점,,1,126.964842,37.579801
P75182,인왕산,114100401,분기점,분기점,,0,126.964897,37.589094
P75183,인왕산,114100401,"시종점,단군신전",시종점,,0,126.96568,37.57558
P75184,인왕산,114100401,시종점,시종점,,1,126.967564,37.59218
P75185,인왕산,114100401,시종점,시종점,,1,126.959909,37.57721
P43918,북악산,111100101,시종점,시종점,,1,126.961105,37.601735
P43919,북악산,111100101,분기점,분기점,,0,126.961529,37.60171
P43920,북악산,111100101,시종점,시종점,,1,126.963559,37.597187
P43921,북악산,111100101,시종점,시종점,,1,126.963894,37.602287
P43922,북악산,111100101,분기점,분기점,,0,126.964009,37.601634
P43923,북악산,111100101,분기점,분기점,,0,126.964207,37.601589
P43924,북악산,111100101,분기점,분기점,,0,126.964262,37.601858
P43925,북악산,111100101,분기점,분기점,,0,126.964334,37.601944
P43926,북악산,111100101,분기점,분기점,,0,126.964382,37.601607
P43927,북악산,111100101,분기점,분기점,,0,126.964775,37.6015
P43928,북악산,111100101,분기점,분기점,,0,126.965231,37.601379
P43929,북악산,111100101,시종점,시종점,,1,126.965444,37.60479
P43930,북악산,111100101,분기점,분기점,,0,126.965627,37.601881
P43931,북악산,111100101,분기점,분기점,,0,126.965928,37.601559
P43932,북악산,111100101,분기점,분기점,,0,126.966196,37.592416
P43933,북악산,111100101,분기점,분기점,,0,126.966262,37.600241
P43934,북악산,111100101,분기점,분기점,,0,126.966324,37.601979
P43935,북악산,111100101,분기점,분기점,,0,126.966358,37.592389
P43936,북악산,111100101,분기점,분기점,,0,126.966431,37.593202
P43937,북악산,111100101,분기점,분기점,,0,126.966461,37.600319
P43938,북악산,111100101,분기점,분기점,,0,126.966476,37.601218
P43939,북악산,111100101,분기점,분기점,,0,126.966507,37.598457
P43940,북악산,111100101,분기점,분기점,,0,126.966609,37.60014
P43941,북악산,111100101,분기점,분기점,,0,126.966631,37.600422
P43942,북악산,111100101,분기점,분기점,,0,126.966651,37.600791
P43943,북악산,111100101,분기점,분기점,,0,126.966727,37.60037
P43944,북악산,111100101,분기점,분기점,,0,126.966856,37.599614
P43945,북악산,111100101,분기점,분기점,,0,126.967119,37.598101
P43946,북악산,111100101,분기점,분기점,,0,126.967206,37.599097
P43947,북악산,111100101,분기점,분기점,,0,126.967219,37.600641
P43948,북악산,111100101,분기점,분기점,,0,126.967465,37.603491
P43949,북악산,111100101,분기점,분기점,,0,126.967499,37.599691
P43950,북악산,111100101,분기점,분기점,,0,126.967609,37.596351
P43951,북악산,111100101,분기점,분기점,,0,126.967644,37.601447
P43952,북악산,111100101,시종점,시종점,,1,126.967655,37.592168
P43953,북악산,111100101,분기점,분기점,,0,126.967703,37.600385
P43954,북악산,111100101,분기점,분기점,,0,126.967725,37.600848
P43955,북악산,111100101,분기점,분기점,,0,126.967797,37.601112
P43956,북악산,111100101,분기점,분기점,,0,126.967869,37.600925
P43957,북악산,111100101,분기점,분기점,,0,126.967893,37.599747
P43958,북악산,111100101,시종점,시종점,,1,126.967901,37.606025
P43959,북악산,111100101,분기점,분기점,,0,126.968058,37.600834
P43960,북악산,111100101,분기점,분기점,,0,126.968327,37.602848
P43961,북악산,111100101,분기점,분기점,,0,126.968356,37.60055
P43962,북악산,111100101,분기점,분기점,,0,126.968442,37.599728
P43963,북악산,111100101,분기점,분기점,,0,126.968516,37.600564
P43964,북악산,111100101,분기점,분기점,,0,126.968709,37.600323
P43965,북악산,111100101,분기점,분기점,,0,126.968728,37.600665
P43966,북악산,111100101,분기점,분기점,,0,126.968882,37.600638
P43967,북악산,111100101,분기점,분기점,,0,126.968888,37.600264
P43968,북악산,111100101,분기점,분기점,,0,126.969121,37.600269
P43969,북악산,111100101,시종점,시종점,,1,126.969142,37.602825
P43970,북악산,111100101,분기점,분기점,,0,126.969175,37.599737
P43971,북악산,111100101,분기점,분기점,,0,126.969198,37.599542
P43972,북악산,111100101,시종점,시종점,,1,126.969221,37.600669
P43973,북악산,111100101,분기점,분기점,,0,126.969502,37.600649
